OTU.ID,Sample,Proportion
OTU23611,S008805,0.000106247343816405
OTU2471,S008805,0.000106247343816405
OTU20785,S008805,0.000106247343816405
OTU30010,S008805,0.000106247343816405
OTU62539,S008805,0.000106247343816405
OTU19697,S008805,0.000318742031449214
OTU84831,S008805,0.000106247343816405
OTU11579,S008805,0.000212494687632809
OTU21935,S008805,0.000106247343816405
OTU28573,S008805,0.000849978750531237
OTU50986,S008805,0.000106247343816405
OTU40344,S008805,0.000318742031449214
OTU58978,S008805,0.000106247343816405
OTU83285,S008805,0.000106247343816405
OTU84459,S008805,0.000106247343816405
OTU82107,S008805,0.000106247343816405
OTU1997,S008805,0.000106247343816405
OTU93470,S008805,0.000106247343816405
OTU4482,S008805,0.000106247343816405
OTU14879,S008807,0.00553327987169206
OTU150,S008807,0.167040898155573
OTU763,S008807,0.280032076984763
OTU666,S008807,0.000801924619085806
OTU61757,S008807,0.00176423416198877
OTU94346,S008807,0.00713712910986367
OTU11466,S008807,0.144987971130714
OTU1447,S008807,0.0644747393744988
OTU97283,S008807,0.00962309542902967
OTU54932,S008807,0.000320769847634322
OTU18230,S008807,0.00376904570970329
OTU1370,S008807,0.000320769847634322
OTU11951,S008807,0.000481154771451484
OTU956,S008807,0.0380112269446672
OTU75265,S008807,0.0913392141138733
OTU22826,S008807,0.0764234161988773
OTU12618,S008807,0.0276663993584603
OTU80767,S008807,0.000160384923817161
OTU78221,S008807,0.0153167602245389
OTU83482,S008807,8.01924619085806e-05
OTU92931,S008807,0.00120288692862871
OTU650,S008807,0.000962309542902967
OTU84646,S008807,0.0171611868484362
OTU42604,S008807,0.000160384923817161
OTU12636,S008807,8.01924619085806e-05
OTU60927,S008807,0.00601443464314354
OTU409,S008807,0.000641539695268645
OTU1710,S008807,0.000962309542902967
OTU97703,S008807,0.000160384923817161
OTU16679,S008807,0.000882117080994387
OTU2677,S008807,0.000320769847634322
OTU1439,S008807,0.000561347233360064
OTU55764,S008807,0.00240577385725742
OTU8497,S008807,8.01924619085806e-05
OTU51283,S008807,0.000400962309542903
OTU1979,S008807,0.00152365677626303
OTU17696,S008807,8.01924619085806e-05
OTU1072,S008807,8.01924619085806e-05
OTU80517,S008807,0.00216519647153168
OTU12232,S008807,0.000400962309542903
OTU30009,S008807,0.00144346431435445
OTU35442,S008807,0.000641539695268645
OTU47726,S008807,0.000240577385725742
OTU96086,S008807,0.000641539695268645
OTU67423,S008807,0.000561347233360064
OTU88760,S008807,0.000320769847634322
OTU49692,S008807,0.000561347233360064
OTU1519,S008807,0.000320769847634322
OTU2648,S008807,0.000240577385725742
OTU70689,S008807,0.000400962309542903
OTU1752,S008807,0.000641539695268645
OTU86656,S008807,0.000240577385725742
OTU11114,S008807,8.01924619085806e-05
OTU6501,S008807,0.000240577385725742
OTU102408,S008807,0.000160384923817161
OTU47832,S008807,8.01924619085806e-05
OTU22483,S008807,0.000400962309542903
OTU47141,S008807,0.000882117080994387
OTU93243,S008807,0.000240577385725742
OTU64126,S008807,0.000400962309542903
OTU61249,S008807,0.000160384923817161
OTU1648,S008807,0.000641539695268645
OTU54046,S008807,0.000160384923817161
OTU73990,S008807,0.00168404170008019
OTU46062,S008807,0.000400962309542903
OTU2259,S008807,0.000320769847634322
OTU53408,S008807,8.01924619085806e-05
OTU23141,S008807,0.000561347233360064
OTU2571,S008807,0.000400962309542903
OTU18620,S008807,0.000240577385725742
OTU55579,S008807,0.000240577385725742
OTU76837,S008807,0.000160384923817161
OTU14356,S008807,0.000481154771451484
OTU53045,S008807,8.01924619085806e-05
OTU5570,S008807,8.01924619085806e-05
OTU101170,S008807,0.000240577385725742
OTU73108,S008807,0.000160384923817161
OTU65409,S008807,0.000160384923817161
OTU23611,S008807,0.000160384923817161
OTU3481,S008807,0.000240577385725742
OTU20785,S008807,0.000481154771451484
OTU96652,S008807,8.01924619085806e-05
OTU93436,S008807,8.01924619085806e-05
OTU38683,S008807,0.000240577385725742
OTU9489,S008807,0.000240577385725742
OTU42595,S008807,0.000240577385725742
OTU14367,S008807,0.000721732157177225
OTU104093,S008807,0.000561347233360064
OTU30010,S008807,0.000400962309542903
OTU4243,S008807,0.000561347233360064
OTU45793,S008807,0.000160384923817161
OTU18005,S008807,8.01924619085806e-05
OTU68030,S008807,0.000240577385725742
OTU35001,S008807,0.000320769847634322
OTU26693,S008807,0.000160384923817161
OTU87252,S008807,8.01924619085806e-05
OTU2700,S008807,8.01924619085806e-05
OTU93490,S008807,0.000481154771451484
OTU89489,S008807,0.000160384923817161
OTU71762,S008807,0.000320769847634322
OTU36484,S008807,0.000160384923817161
OTU84831,S008807,8.01924619085806e-05
OTU21935,S008807,0.000160384923817161
OTU26338,S008807,0.000240577385725742
OTU15064,S008807,8.01924619085806e-05
OTU75334,S008807,0.000481154771451484
OTU47187,S008807,8.01924619085806e-05
OTU58162,S008807,8.01924619085806e-05
OTU7616,S008807,0.000160384923817161
OTU50986,S008807,8.01924619085806e-05
OTU38375,S008807,8.01924619085806e-05
OTU58978,S008807,0.000320769847634322
OTU54809,S008807,0.000320769847634322
OTU25760,S008807,8.01924619085806e-05
OTU14378,S008807,8.01924619085806e-05
OTU83285,S008807,0.000240577385725742
OTU5670,S008807,0.000882117080994387
OTU76355,S008807,8.01924619085806e-05
OTU49386,S008807,8.01924619085806e-05
OTU564,S008807,0.000160384923817161
OTU19014,S008807,0.000160384923817161
OTU102912,S008807,8.01924619085806e-05
OTU479,S008807,8.01924619085806e-05
OTU105245,S008807,0.000240577385725742
OTU38697,S008807,0.000160384923817161
OTU37849,S008807,8.01924619085806e-05
OTU73085,S008807,8.01924619085806e-05
OTU11878,S008807,0.000481154771451484
OTU5529,S008807,0.000160384923817161
OTU2048,S008807,0.000240577385725742
OTU84459,S008807,8.01924619085806e-05
OTU65908,S008807,0.000240577385725742
OTU85573,S008807,0.000160384923817161
OTU73995,S008807,8.01924619085806e-05
OTU50890,S008807,8.01924619085806e-05
OTU41409,S008807,8.01924619085806e-05
OTU10746,S008807,0.000160384923817161
OTU66492,S008807,8.01924619085806e-05
OTU67924,S008807,8.01924619085806e-05
OTU8531,S008807,8.01924619085806e-05
OTU96835,S008807,8.01924619085806e-05
OTU82815,S008807,8.01924619085806e-05
OTU19955,S008807,8.01924619085806e-05
OTU3689,S008807,8.01924619085806e-05
OTU89602,S008807,8.01924619085806e-05
OTU50422,S008807,8.01924619085806e-05
OTU106274,S008807,8.01924619085806e-05
OTU14879,S008860,0.0725308641975309
OTU150,S008860,0.0123456790123457
OTU763,S008860,0.0177469135802469
OTU666,S008860,0.0587962962962963
OTU61757,S008860,0.0280864197530864
OTU94346,S008860,0.179012345679012
OTU1447,S008860,0.0037037037037037
OTU361,S008860,0.0314814814814815
OTU97283,S008860,0.0192901234567901
OTU598,S008860,0.294135802469136
OTU1370,S008860,0.0240740740740741
OTU11951,S008860,0.000308641975308642
OTU956,S008860,0.00123456790123457
OTU22826,S008860,0.0128086419753086
OTU52764,S008860,0.00324074074074074
OTU30817,S008860,0.0177469135802469
OTU2961,S008860,0.000154320987654321
OTU932,S008860,0.0205246913580247
OTU80767,S008860,0.0154320987654321
OTU45559,S008860,0.0774691358024691
OTU78221,S008860,0.00154320987654321
OTU83482,S008860,0.00447530864197531
OTU52261,S008860,0.00385802469135802
OTU16029,S008860,0.0100308641975309
OTU84646,S008860,0.0058641975308642
OTU60927,S008860,0.000462962962962963
OTU69806,S008860,0.00154320987654321
OTU70964,S008860,0.025
OTU100514,S008860,0.000925925925925926
OTU54107,S008860,0.000617283950617284
OTU63,S008860,0.000771604938271605
OTU16679,S008860,0.000154320987654321
OTU1439,S008860,0.000154320987654321
OTU72109,S008860,0.00756172839506173
OTU55884,S008860,0.000308641975308642
OTU51283,S008860,0.000154320987654321
OTU17696,S008860,0.000771604938271605
OTU6639,S008860,0.000154320987654321
OTU24429,S008860,0.000154320987654321
OTU35442,S008860,0.000154320987654321
OTU65165,S008860,0.000154320987654321
OTU96086,S008860,0.000308641975308642
OTU52909,S008860,0.000154320987654321
OTU87281,S008860,0.00447530864197531
OTU88760,S008860,0.000154320987654321
OTU30204,S008860,0.0219135802469136
OTU1752,S008860,0.000154320987654321
OTU11114,S008860,0.000617283950617284
OTU4065,S008860,0.00308641975308642
OTU98180,S008860,0.000462962962962963
OTU64126,S008860,0.000154320987654321
OTU3013,S008860,0.000308641975308642
OTU30234,S008860,0.000308641975308642
OTU53408,S008860,0.000308641975308642
OTU55579,S008860,0.000154320987654321
OTU44583,S008860,0.000308641975308642
OTU40964,S008860,0.000154320987654321
OTU388,S008860,0.000154320987654321
OTU89208,S008860,0.00200617283950617
OTU9489,S008860,0.000154320987654321
OTU38116,S008860,0.000154320987654321
OTU104093,S008860,0.000154320987654321
OTU2866,S008860,0.000308641975308642
OTU68030,S008860,0.000617283950617284
OTU1423,S008860,0.000154320987654321
OTU93490,S008860,0.000154320987654321
OTU41355,S008860,0.000462962962962963
OTU2307,S008860,0.000771604938271605
OTU43374,S008860,0.000771604938271605
OTU14533,S008860,0.000462962962962963
OTU75334,S008860,0.000154320987654321
OTU16101,S008860,0.000308641975308642
OTU25760,S008860,0.00308641975308642
OTU564,S008860,0.000154320987654321
OTU19014,S008860,0.000154320987654321
OTU84872,S008860,0.000154320987654321
OTU11878,S008860,0.000462962962962963
OTU91337,S008860,0.000154320987654321
OTU24469,S008860,0.000462962962962963
OTU541,S008860,0.000154320987654321
OTU40795,S008860,0.000154320987654321
OTU61859,S008860,0.000154320987654321
OTU73391,S008860,0.000154320987654321
OTU14879,S008861,0.0147462277091907
OTU150,S008861,0.52037037037037
OTU763,S008861,0.0156378600823045
OTU666,S008861,0.011522633744856
OTU61757,S008861,0.00555555555555556
OTU94346,S008861,0.136351165980796
OTU1447,S008861,0.109876543209877
OTU97283,S008861,0.0292181069958848
OTU18230,S008861,6.85871056241427e-05
OTU1370,S008861,0.00713305898491084
OTU956,S008861,0.00157750342935528
OTU79705,S008861,0.0577503429355281
OTU2961,S008861,0.00198902606310014
OTU56336,S008861,0.0208504801097394
OTU80767,S008861,0.000617283950617284
OTU107130,S008861,6.85871056241427e-05
OTU78221,S008861,0.000823045267489712
OTU83482,S008861,0.000617283950617284
OTU46850,S008861,0.00246913580246914
OTU52261,S008861,0.00329218106995885
OTU16029,S008861,0.000548696844993141
OTU98641,S008861,0.000754458161865569
OTU60927,S008861,0.000205761316872428
OTU409,S008861,0.00109739368998628
OTU97703,S008861,0.000342935528120713
OTU36557,S008861,0.00102880658436214
OTU63,S008861,0.000411522633744856
OTU16679,S008861,0.00274348422496571
OTU2677,S008861,0.00233196159122085
OTU1439,S008861,0.00150891632373114
OTU55764,S008861,0.00198902606310014
OTU8497,S008861,0.00617283950617284
OTU55884,S008861,0.000617283950617284
OTU51283,S008861,0.00281207133058985
OTU10790,S008861,0.00192043895747599
OTU6323,S008861,6.85871056241427e-05
OTU6639,S008861,0.000274348422496571
OTU13174,S008861,0.000891632373113855
OTU1072,S008861,0.000411522633744856
OTU80517,S008861,0.00137174211248285
OTU30009,S008861,0.000205761316872428
OTU1268,S008861,0.00240054869684499
OTU35442,S008861,0.00164609053497942
OTU40061,S008861,0.000137174211248285
OTU47726,S008861,0.00130315500685871
OTU96086,S008861,6.85871056241427e-05
OTU776,S008861,0.000274348422496571
OTU67423,S008861,0.00150891632373114
OTU52909,S008861,6.85871056241427e-05
OTU88760,S008861,0.00150891632373114
OTU49692,S008861,0.00137174211248285
OTU1519,S008861,0.00123456790123457
OTU2109,S008861,6.85871056241427e-05
OTU86656,S008861,0.000960219478737997
OTU13304,S008861,0.0056241426611797
OTU6501,S008861,0.000548696844993141
OTU47832,S008861,0.000274348422496571
OTU26314,S008861,0.000480109739368999
OTU93243,S008861,0.000685871056241427
OTU64126,S008861,0.000754458161865569
OTU3013,S008861,6.85871056241427e-05
OTU1648,S008861,0.000137174211248285
OTU54046,S008861,0.000480109739368999
OTU30234,S008861,6.85871056241427e-05
OTU2259,S008861,0.000617283950617284
OTU4375,S008861,6.85871056241427e-05
OTU18620,S008861,0.000137174211248285
OTU76837,S008861,0.000617283950617284
OTU53045,S008861,0.000617283950617284
OTU5570,S008861,6.85871056241427e-05
OTU99,S008861,6.85871056241427e-05
OTU101170,S008861,0.000274348422496571
OTU65409,S008861,0.000137174211248285
OTU37026,S008861,0.000205761316872428
OTU23611,S008861,0.000548696844993141
OTU20785,S008861,6.85871056241427e-05
OTU93436,S008861,0.000137174211248285
OTU38683,S008861,6.85871056241427e-05
OTU30010,S008861,6.85871056241427e-05
OTU62539,S008861,6.85871056241427e-05
OTU85569,S008861,6.85871056241427e-05
OTU13209,S008861,6.85871056241427e-05
OTU87252,S008861,6.85871056241427e-05
OTU9968,S008861,6.85871056241427e-05
OTU1790,S008861,0.000137174211248285
OTU5539,S008861,0.000274348422496571
OTU33117,S008861,0.000137174211248285
OTU17328,S008861,0.000205761316872428
OTU24997,S008861,6.85871056241427e-05
OTU37570,S008861,0.00205761316872428
OTU15064,S008861,0.000205761316872428
OTU58162,S008861,6.85871056241427e-05
OTU49786,S008861,0.000685871056241427
OTU38375,S008861,0.000137174211248285
OTU77105,S008861,6.85871056241427e-05
OTU22979,S008861,6.85871056241427e-05
OTU54839,S008861,0.000205761316872428
OTU14378,S008861,6.85871056241427e-05
OTU13118,S008861,6.85871056241427e-05
OTU40055,S008861,6.85871056241427e-05
OTU83285,S008861,6.85871056241427e-05
OTU1123,S008861,6.85871056241427e-05
OTU72897,S008861,0.000137174211248285
OTU72996,S008861,6.85871056241427e-05
OTU89221,S008861,6.85871056241427e-05
OTU100546,S008861,0.000137174211248285
OTU35334,S008861,6.85871056241427e-05
OTU35134,S008861,6.85871056241427e-05
OTU45944,S008861,6.85871056241427e-05
OTU76125,S008861,6.85871056241427e-05
OTU93241,S008861,0.000137174211248285
OTU55370,S008861,6.85871056241427e-05
OTU79373,S008861,6.85871056241427e-05
OTU41016,S008861,6.85871056241427e-05
OTU48977,S008861,6.85871056241427e-05
OTU27810,S008861,6.85871056241427e-05
OTU94503,S008861,6.85871056241427e-05
OTU50301,S008861,6.85871056241427e-05
OTU82364,S008861,6.85871056241427e-05
OTU14879,S008862,0.0448458817584639
OTU150,S008862,0.00593734209196564
OTU763,S008862,0.0061899949469429
OTU61757,S008862,0.0189489641232946
OTU94346,S008862,0.0203385548256695
OTU11466,S008862,0.659929257200606
OTU1447,S008862,0.00341081354219303
OTU97283,S008862,0.00227387569479535
OTU1284,S008862,0.000631632137443153
OTU252,S008862,0.00113693784739768
OTU61803,S008862,0.000631632137443153
OTU956,S008862,0.000378979282465892
OTU75265,S008862,0.00631632137443153
OTU22826,S008862,0.00985346134411319
OTU12618,S008862,0.180520464881253
OTU78221,S008862,0.000505305709954523
OTU46850,S008862,0.000378979282465892
OTU16029,S008862,0.00113693784739768
OTU650,S008862,0.0190752905507832
OTU879,S008862,0.00101061141990905
OTU84646,S008862,0.00416877210712481
OTU410,S008862,0.000252652854977261
OTU59434,S008862,0.000757958564931784
OTU16679,S008862,0.000126326427488631
OTU1439,S008862,0.000126326427488631
OTU6323,S008862,0.0016422435573522
OTU72480,S008862,0.000378979282465892
OTU6639,S008862,0.000252652854977261
OTU12232,S008862,0.00151591712986357
OTU1268,S008862,0.000126326427488631
OTU15715,S008862,0.000252652854977261
OTU11114,S008862,0.000252652854977261
OTU106816,S008862,0.000126326427488631
OTU35631,S008862,0.000126326427488631
OTU54046,S008862,0.000126326427488631
OTU30234,S008862,0.000126326427488631
OTU53408,S008862,0.000252652854977261
OTU5570,S008862,0.000126326427488631
OTU2471,S008862,0.000126326427488631
OTU38683,S008862,0.000126326427488631
OTU64969,S008862,0.000126326427488631
OTU18005,S008862,0.000126326427488631
OTU26693,S008862,0.00113693784739768
OTU10453,S008862,0.00189489641232946
OTU11579,S008862,0.000126326427488631
OTU28573,S008862,0.000252652854977261
OTU27874,S008862,0.00113693784739768
OTU83776,S008862,0.000378979282465892
OTU40999,S008862,0.000126326427488631
OTU73995,S008862,0.000126326427488631
OTU41302,S008862,0.000126326427488631
OTU14879,S008863,0.0220246514447363
OTU150,S008863,0.0363036303630363
OTU763,S008863,0.511349094093083
OTU61757,S008863,0.00673536741429245
OTU11466,S008863,6.73536741429245e-05
OTU1447,S008863,0.019599919175591
OTU361,S008863,0.0475516939449047
OTU97283,S008863,0.00956422172829528
OTU54932,S008863,0.0137401495251566
OTU18230,S008863,0.000740890415572169
OTU11951,S008863,0.000134707348285849
OTU956,S008863,0.0547585370781976
OTU22826,S008863,0.0528726342021957
OTU52764,S008863,0.00983363642486698
OTU932,S008863,0.0183201993668755
OTU78221,S008863,0.0216205293998788
OTU92931,S008863,6.73536741429245e-05
OTU16029,S008863,0.0327338856334613
OTU1595,S008863,0.000202061022428773
OTU84646,S008863,0.00828450191957971
OTU42604,S008863,6.73536741429245e-05
OTU12636,S008863,0.0534114635953391
OTU60927,S008863,0.00882333131272311
OTU1710,S008863,0.0200713948945915
OTU53663,S008863,0.00107765878628679
OTU54107,S008863,0.00195325655014481
OTU16679,S008863,0.000269414696571698
OTU2677,S008863,6.73536741429245e-05
OTU1439,S008863,0.000134707348285849
OTU55764,S008863,0.000336768370714623
OTU35213,S008863,0.000202061022428773
OTU8497,S008863,6.73536741429245e-05
OTU51283,S008863,0.000269414696571698
OTU77790,S008863,0.000673536741429245
OTU1979,S008863,0.000202061022428773
OTU1072,S008863,0.000269414696571698
OTU80517,S008863,0.000404122044857547
OTU30009,S008863,0.00262679329157406
OTU35442,S008863,0.000269414696571698
OTU47726,S008863,6.73536741429245e-05
OTU96086,S008863,0.00202061022428774
OTU67423,S008863,6.73536741429245e-05
OTU88760,S008863,6.73536741429245e-05
OTU1519,S008863,6.73536741429245e-05
OTU2648,S008863,0.00208796389843066
OTU70689,S008863,0.00700478211086415
OTU1752,S008863,0.00121236613457264
OTU102408,S008863,0.00107765878628679
OTU22483,S008863,0.000808244089715094
OTU47141,S008863,0.000404122044857547
OTU61249,S008863,0.00538829393143396
OTU1648,S008863,0.000269414696571698
OTU73990,S008863,0.00208796389843066
OTU46062,S008863,0.00107765878628679
OTU23141,S008863,0.000538829393143396
OTU2571,S008863,0.000336768370714623
OTU55579,S008863,6.73536741429245e-05
OTU44583,S008863,6.73536741429245e-05
OTU40964,S008863,0.000336768370714623
OTU76837,S008863,6.73536741429245e-05
OTU14356,S008863,0.00444534249343302
OTU101170,S008863,6.73536741429245e-05
OTU97289,S008863,0.000134707348285849
OTU65409,S008863,0.000134707348285849
OTU20785,S008863,0.00060618306728632
OTU96652,S008863,0.000740890415572169
OTU93436,S008863,6.73536741429245e-05
OTU17832,S008863,0.000202061022428773
OTU9489,S008863,0.000471475719000471
OTU42595,S008863,0.000673536741429245
OTU1974,S008863,0.00121236613457264
OTU14367,S008863,0.000404122044857547
OTU104093,S008863,0.000404122044857547
OTU30010,S008863,0.000471475719000471
OTU81369,S008863,0.00107765878628679
OTU4243,S008863,6.73536741429245e-05
OTU45793,S008863,0.000134707348285849
OTU68030,S008863,0.000269414696571698
OTU1023,S008863,0.000269414696571698
OTU2700,S008863,0.000202061022428773
OTU93490,S008863,6.73536741429245e-05
OTU35328,S008863,6.73536741429245e-05
OTU89489,S008863,0.000134707348285849
OTU71762,S008863,6.73536741429245e-05
OTU36484,S008863,6.73536741429245e-05
OTU105827,S008863,0.000134707348285849
OTU11579,S008863,0.000134707348285849
OTU21935,S008863,0.000269414696571698
OTU26338,S008863,0.000202061022428773
OTU75334,S008863,0.000134707348285849
OTU29284,S008863,6.73536741429245e-05
OTU58162,S008863,6.73536741429245e-05
OTU7616,S008863,6.73536741429245e-05
OTU50986,S008863,0.000134707348285849
OTU58978,S008863,0.000134707348285849
OTU54809,S008863,6.73536741429245e-05
OTU18687,S008863,0.000134707348285849
OTU16072,S008863,6.73536741429245e-05
OTU205,S008863,0.000336768370714623
OTU70572,S008863,6.73536741429245e-05
OTU60088,S008863,0.000202061022428773
OTU76355,S008863,0.00060618306728632
OTU102912,S008863,6.73536741429245e-05
OTU37464,S008863,6.73536741429245e-05
OTU93076,S008863,6.73536741429245e-05
OTU38397,S008863,6.73536741429245e-05
OTU92768,S008863,6.73536741429245e-05
OTU26541,S008863,0.000134707348285849
OTU45589,S008863,0.000202061022428773
OTU105245,S008863,6.73536741429245e-05
OTU94763,S008863,6.73536741429245e-05
OTU20411,S008863,6.73536741429245e-05
OTU65908,S008863,6.73536741429245e-05
OTU119,S008863,6.73536741429245e-05
OTU3615,S008863,6.73536741429245e-05
OTU34997,S008863,6.73536741429245e-05
OTU73995,S008863,6.73536741429245e-05
OTU82956,S008863,6.73536741429245e-05
OTU50890,S008863,6.73536741429245e-05
OTU1199,S008863,6.73536741429245e-05
OTU22387,S008863,0.000134707348285849
OTU62376,S008863,6.73536741429245e-05
OTU99745,S008863,6.73536741429245e-05
OTU37451,S008863,6.73536741429245e-05
OTU40589,S008863,6.73536741429245e-05
OTU39521,S008863,6.73536741429245e-05
OTU14879,S008871,0.0332446808510638
OTU150,S008871,0.049815875613748
OTU666,S008871,0.410290507364975
OTU61757,S008871,0.0142184942716858
OTU94346,S008871,0.0533960720130933
OTU11466,S008871,0.00603518821603928
OTU1447,S008871,0.0220949263502455
OTU97283,S008871,0.0226063829787234
OTU1370,S008871,0.100756955810147
OTU16,S008871,0.000102291325695581
OTU12618,S008871,0.00204582651391162
OTU30817,S008871,0.000102291325695581
OTU80767,S008871,0.0434738134206219
OTU83482,S008871,0.0288461538461538
OTU52261,S008871,0.0354950900163666
OTU879,S008871,0.00358019639934534
OTU3556,S008871,0.00337561374795417
OTU94360,S008871,0.0412234042553191
OTU409,S008871,0.000102291325695581
OTU100514,S008871,0.000716039279869067
OTU36557,S008871,0.0433715220949263
OTU63,S008871,0.01319558101473
OTU59434,S008871,0.00173895253682488
OTU16679,S008871,0.000102291325695581
OTU2677,S008871,0.000306873977086743
OTU55764,S008871,0.00276186579378069
OTU51283,S008871,0.000409165302782324
OTU17696,S008871,0.000102291325695581
OTU6639,S008871,0.000102291325695581
OTU12916,S008871,0.000102291325695581
OTU80517,S008871,0.000102291325695581
OTU24429,S008871,0.000511456628477905
OTU107120,S008871,0.00849018003273322
OTU35442,S008871,0.000306873977086743
OTU40061,S008871,0.0171849427168576
OTU65165,S008871,0.00583060556464812
OTU67423,S008871,0.000102291325695581
OTU52909,S008871,0.00306873977086743
OTU88760,S008871,0.000204582651391162
OTU1519,S008871,0.000102291325695581
OTU2109,S008871,0.00531914893617021
OTU86656,S008871,0.000204582651391162
OTU17078,S008871,0.000102291325695581
OTU83428,S008871,0.000511456628477905
OTU6501,S008871,0.00143207855973813
OTU98180,S008871,0.00122749590834697
OTU47832,S008871,0.000102291325695581
OTU93243,S008871,0.000409165302782324
OTU64126,S008871,0.000102291325695581
OTU3013,S008871,0.000204582651391162
OTU13807,S008871,0.00132978723404255
OTU30234,S008871,0.000102291325695581
OTU18620,S008871,0.000102291325695581
OTU53045,S008871,0.000102291325695581
OTU101170,S008871,0.000306873977086743
OTU38116,S008871,0.000409165302782324
OTU12383,S008871,0.00746726677577741
OTU2866,S008871,0.000306873977086743
OTU62539,S008871,0.000102291325695581
OTU78887,S008871,0.000920621931260229
OTU13209,S008871,0.000409165302782324
OTU42488,S008871,0.000204582651391162
OTU87252,S008871,0.000102291325695581
OTU9968,S008871,0.000511456628477905
OTU81807,S008871,0.00132978723404255
OTU93660,S008871,0.00255728314238953
OTU709,S008871,0.000204582651391162
OTU40344,S008871,0.000102291325695581
OTU18687,S008871,0.000102291325695581
OTU14378,S008871,0.000102291325695581
OTU25204,S008871,0.000102291325695581
OTU25271,S008871,0.000102291325695581
OTU81358,S008871,0.000409165302782324
OTU89603,S008871,0.000102291325695581
OTU52987,S008871,0.000306873977086743
OTU43185,S008871,0.00122749590834697
OTU51057,S008871,0.000102291325695581
OTU37849,S008871,0.000102291325695581
OTU73085,S008871,0.000102291325695581
OTU66445,S008871,0.000613747954173486
OTU43444,S008871,0.000204582651391162
OTU52676,S008871,0.000102291325695581
OTU62873,S008871,0.000306873977086743
OTU34614,S008871,0.000102291325695581
OTU84108,S008871,0.000102291325695581
OTU14879,S008872,0.00562556255625563
OTU150,S008872,0.000225022502250225
OTU763,S008872,0.0171017101710171
OTU666,S008872,0.0542304230423042
OTU61757,S008872,0.0018001800180018
OTU1447,S008872,0.00562556255625563
OTU361,S008872,0.0218271827182718
OTU97283,S008872,0.0195769576957696
OTU598,S008872,0.391089108910891
OTU102761,S008872,0.0150765076507651
OTU1370,S008872,0.0243024302430243
OTU10320,S008872,0.00045004500450045
OTU1859,S008872,0.00877587758775878
OTU11951,S008872,0.00045004500450045
OTU956,S008872,0.00157515751575158
OTU22826,S008872,0.0236273627362736
OTU79705,S008872,0.0128262826282628
OTU52764,S008872,0.00405040504050405
OTU30817,S008872,0.0481548154815482
OTU932,S008872,0.0036003600360036
OTU56336,S008872,0.0103510351035104
OTU58181,S008872,0.00405040504050405
OTU181,S008872,0.00382538253825383
OTU80767,S008872,0.0123762376237624
OTU107130,S008872,0.00585058505850585
OTU45559,S008872,0.108235823582358
OTU78221,S008872,0.000675067506750675
OTU83482,S008872,0.0054005400540054
OTU46850,S008872,0.009000900090009
OTU52261,S008872,0.00337533753375338
OTU84646,S008872,0.00765076507650765
OTU3556,S008872,0.00112511251125113
OTU60927,S008872,0.000225022502250225
OTU94360,S008872,0.0101260126012601
OTU8807,S008872,0.000675067506750675
OTU409,S008872,0.00045004500450045
OTU81356,S008872,0.0285778577857786
OTU69806,S008872,0.00405040504050405
OTU70964,S008872,0.00607560756075608
OTU53663,S008872,0.00225022502250225
OTU54107,S008872,0.000675067506750675
OTU63,S008872,0.000225022502250225
OTU4186,S008872,0.00675067506750675
OTU2677,S008872,0.00315031503150315
OTU575,S008872,0.000675067506750675
OTU8497,S008872,0.0009000900090009
OTU55884,S008872,0.00112511251125113
OTU51283,S008872,0.000225022502250225
OTU77790,S008872,0.00045004500450045
OTU10790,S008872,0.0009000900090009
OTU6323,S008872,0.00855085508550855
OTU42816,S008872,0.00045004500450045
OTU80517,S008872,0.000225022502250225
OTU1268,S008872,0.000225022502250225
OTU30204,S008872,0.00202520252025203
OTU2109,S008872,0.00225022502250225
OTU1752,S008872,0.00045004500450045
OTU13304,S008872,0.0063006300630063
OTU4065,S008872,0.00877587758775878
OTU79531,S008872,0.00045004500450045
OTU6501,S008872,0.000225022502250225
OTU102408,S008872,0.000225022502250225
OTU26314,S008872,0.00045004500450045
OTU22483,S008872,0.000225022502250225
OTU93243,S008872,0.000225022502250225
OTU193,S008872,0.0202520252025203
OTU73990,S008872,0.00045004500450045
OTU106540,S008872,0.000225022502250225
OTU55579,S008872,0.000225022502250225
OTU44583,S008872,0.000225022502250225
OTU5570,S008872,0.00337533753375338
OTU388,S008872,0.000225022502250225
OTU89208,S008872,0.0018001800180018
OTU5141,S008872,0.000225022502250225
OTU2866,S008872,0.000225022502250225
OTU64969,S008872,0.00315031503150315
OTU1423,S008872,0.000225022502250225
OTU93490,S008872,0.00045004500450045
OTU41355,S008872,0.00135013501350135
OTU2307,S008872,0.00225022502250225
OTU3346,S008872,0.00472547254725473
OTU82780,S008872,0.000675067506750675
OTU15035,S008872,0.00742574257425743
OTU49887,S008872,0.0036003600360036
OTU14533,S008872,0.000225022502250225
OTU37045,S008872,0.000225022502250225
OTU16101,S008872,0.00202520252025203
OTU19582,S008872,0.000225022502250225
OTU3291,S008872,0.00202520252025203
OTU89603,S008872,0.00045004500450045
OTU27230,S008872,0.00382538253825383
OTU70572,S008872,0.000225022502250225
OTU27874,S008872,0.00112511251125113
OTU84872,S008872,0.000225022502250225
OTU76125,S008872,0.000225022502250225
OTU4521,S008872,0.00225022502250225
