"OTU.ID","Query.length","Hit_id","Hit_def","Hit_len","Hsp_evalue","Hsp_identity","Hsp.length","identity_percent","Query.cover"
"OTU11",437,"gi|323690666|gb|HQ386689.1|","Boerhavia diffusa 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",670,6.47585e-178,353,354,99.7175141242938,81.0068649885583
"OTU11",437,"gi|937627421|gb|KR215623.1|","Boerhavia diffusa isolate UAS-SEC136 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",887,2.7536e-176,353,355,99.4366197183099,81.2356979405034
"OTU11",437,"gi|937627422|gb|KR215624.1|","Boerhavia diffusa isolate UAS-SEC137 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",910,9.61101e-176,357,362,98.6187845303867,82.837528604119
"OTU11",437,"gi|323690667|gb|HQ386691.1|","Boerhavia erecta 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",652,9.61101e-176,352,354,99.4350282485876,81.0068649885583
"OTU11",437,"gi|84313834|gb|DQ317084.1|","Boerhavia coccinea isolate MF7723 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",680,4.08671e-174,344,344,100,78.7185354691076
"OTU11",437,"gi|84313833|gb|DQ317083.1|","Boerhavia gracillima isolate MF7718 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",680,2.11697e-171,342,344,99.4186046511628,78.7185354691076
"OTU11",437,"gi|7682636|gb|AF212013.1|","Boerhavia coccinea 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",661,5.68061e-166,333,334,99.7005988023952,76.4302059496568
"OTU11",437,"gi|126517538|gb|EF079472.1|","Boerhavia coccinea isolate 13275 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence >gi|257449368|gb|GQ470543.1| Boerhavia coccinea voucher AMWF20 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",632,6.07057e-153,305,305,100,69.7940503432494
"OTU11",437,"gi|84313832|gb|DQ317082.1|","Boerhavia intermedia isolate MF7716 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",680,2.11884e-152,328,344,95.3488372093023,78.7185354691076
"OTU11",437,"gi|84313831|gb|DQ317081.1|","Boerhavia spicata isolate MF7715 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",680,2.11884e-152,328,344,95.3488372093023,78.7185354691076
"OTU11",437,"gi|568218756|gb|KF539947.1|","Boerhavia deserticola internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence >gi|568218757|gb|KF539948.1| Boerhavia erecta internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",615,2.58127e-151,304,305,99.672131147541,69.7940503432494
"OTU11",437,"gi|568218755|gb|KF539946.1|","Boerhavia diffusa internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",615,2.58127e-151,304,305,99.672131147541,69.7940503432494
"OTU11",437,"gi|84313830|gb|DQ317080.1|","Boerhavia erecta isolate MF7655 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",680,9.00953e-151,327,344,95.0581395348837,78.7185354691076
"OTU11",437,"gi|568218758|gb|KF539949.1|","Boerhavia hereroensis internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",615,3.14463e-150,303,305,99.344262295082,69.7940503432494
"OTU11",437,"gi|568218754|gb|KF539945.1|","Boerhavia cordobensis internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",615,3.14463e-150,303,305,99.344262295082,69.7940503432494
"OTU11",437,"gi|126517546|gb|EF079480.1|","Boerhavia repens isolate NMSU25 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",631,3.83095e-149,302,305,99.016393442623,69.7940503432494
"OTU11",437,"gi|568218753|gb|KF539944.1|","Boerhavia coccinea internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",615,1.62896e-147,301,305,98.6885245901639,69.7940503432494
"OTU11",437,"gi|126517545|gb|EF079479.1|","Boerhavia gracillima isolate NMSU14 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",632,5.68563e-147,302,306,98.6928104575163,70.0228832951945
"OTU11",437,"gi|747154854|gb|KM887369.1|","Plantago major isolate SBB-1414 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",617,1.98448e-146,300,303,99.009900990099,69.3363844393593
"OTU11",437,"gi|532292899|gb|KC922441.1|","Boerhavia diffusa internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",596,8.43822e-145,292,293,99.6587030716723,67.0480549199085
"OTU12",446,"gi|1069777750|gb|KT948629.1|","Panicum miliaceum 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",446,0,428,443,96.6139954853273,99.3273542600897
"OTU12",446,"gi|22773666|gb|AY129700.1|","Panicum capillare internal transcribed spacer 1, 5.8S ribosomal RNA and internal transcribed spacer 2, complete sequence",702,0,377,383,98.4334203655353,85.8744394618834
"OTU12",446,"gi|22773658|gb|AY129692.1|","Panicum hallii internal transcribed spacer 1, 5.8S ribosomal RNA and internal transcribed spacer 2, complete sequence",702,5.4353e-179,371,383,96.8668407310705,85.8744394618834
"OTU12",446,"gi|940377078|gb|KP878916.1|","Yakirra muelleri voucher R.J. Cumming 15571 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",789,2.31115e-177,377,395,95.4430379746835,88.5650224215247
"OTU12",446,"gi|22773676|gb|AY129710.1|","Panicum lanipes internal transcribed spacer 1, 5.8S ribosomal RNA and internal transcribed spacer 2, complete sequence",700,3.43005e-175,369,383,96.3446475195823,85.8744394618834
"OTU12",446,"gi|940377081|gb|KP878919.1|","Yakirra pauciflora voucher K. Pajimans 2355 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",789,1.19721e-174,375,395,94.9367088607595,88.5650224215247
"OTU12",446,"gi|940377077|gb|KP878915.1|","Yakirra majuscula voucher S. Legge & S. Murphy 856 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence >gi|940377080|gb|KP878918.1| Yakirra pauciflora voucher I. Cowie 2698 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",789,1.19721e-174,375,395,94.9367088607595,88.5650224215247
"OTU12",446,"gi|940377075|gb|KP878913.1|","Yakirra australiensis var. australiensis voucher S. Legge & S. Murphy 22 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",789,1.45849e-173,374,395,94.6835443037975,88.5650224215247
"OTU12",446,"gi|22773682|gb|AY129716.1|","Panicum miliaceum from Turkey internal transcribed spacer 1, 5.8S ribosomal RNA and internal transcribed spacer 2, complete sequence",703,1.45849e-173,367,383,95.822454308094,85.8744394618834
"OTU12",446,"gi|22773681|gb|AY129715.1|","Panicum miliaceum from China internal transcribed spacer 1, 5.8S ribosomal RNA and internal transcribed spacer 2, complete sequence",702,1.45849e-173,367,383,95.822454308094,85.8744394618834
"OTU12",446,"gi|22773680|gb|AY129714.1|","Panicum miliaceum from Bulgaria internal transcribed spacer 1, 5.8S ribosomal RNA and internal transcribed spacer 2, complete sequence",703,1.45849e-173,367,383,95.822454308094,85.8744394618834
"OTU12",446,"gi|940377083|gb|KP878921.1|","Yakirra pauciflora voucher I. Cowie & G. Leach 3891 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",789,5.09065e-173,374,395,94.6835443037975,88.5650224215247
"OTU12",446,"gi|940377076|gb|KP878914.1|","Yakirra australiensis var. intermedia voucher K.F. Kenneally 10619 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",789,5.09065e-173,374,395,94.6835443037975,88.5650224215247
"OTU12",446,"gi|940377082|gb|KP878920.1|","Yakirra pauciflora voucher A.A. Mitchell 3820 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",789,6.20168e-172,373,395,94.4303797468354,88.5650224215247
"OTU12",446,"gi|940377067|gb|KP878905.1|","Panicum aquaticum voucher C. Silva & L.A. Jesus Junior 853 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",789,6.20168e-172,373,395,94.4303797468354,88.5650224215247
"OTU12",446,"gi|940377068|gb|KP878906.1|","Panicum cervicatum voucher C. Silva, A.R. Barbosa, C. Snak & J.G. Rando 591 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",788,7.55519e-171,373,395,94.4303797468354,88.5650224215247
"OTU12",446,"gi|1127900942|emb|LT593966.1|","Brachiaria fragrans genomic DNA containing ETS-18S-ITS1-5.8S-ITS2-26S region, specimen voucher H. Perrier de la Bathie 11217 (P)",6775,2.63702e-170,407,448,90.8482142857143,100.448430493274
"OTU12",446,"gi|940377069|gb|KP878907.1|","Panicum racemosum voucher C. Silva & L.A. Jesus Junior 852 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S ribosomal RNA gene, partial sequence",788,2.63702e-170,372,395,94.1772151898734,88.5650224215247
"OTU12",446,"gi|22773687|gb|AY129721.1|","Panicum queenslandicum internal transcribed spacer 1, 5.8S ribosomal RNA and internal transcribed spacer 2, complete sequence",703,1.12129e-168,365,384,95.0520833333333,86.0986547085202
"OTU12",446,"gi|1127900945|emb|LT593967.1|","Chasechloa egregia genomic DNA containing ETS-18S-ITS1-5.8S-ITS2-26S region, specimen voucher L.H. Boivin s.n. (P)",6742,3.91369e-168,403,447,90.1565995525727,100.224215246637
"OTU14",433,"gi|295152829|gb|GU359280.1|","Bouteloua barbata voucher US:Peterson 22002 & Saarela internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",664,1.32259e-167,340,344,98.8372093023256,79.445727482679
"OTU14",433,"gi|923096025|gb|KR184918.1|","Bouteloua parryi var. gentryi voucher Herrera Arrieta 1395 & Siqueiros (CIIDIR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",663,5.6238e-166,338,344,98.2558139534884,79.445727482679
"OTU14",433,"gi|923095946|gb|KR184839.1|","Bouteloua barbata var. rothrockii voucher Soderstrom 173 (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",664,3.32396e-156,331,344,96.2209302325581,79.445727482679
"OTU14",433,"gi|923095944|gb|KR184837.1|","Bouteloua barbata var. rothrockii voucher Santos 2003 (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",664,3.32396e-156,331,344,96.2209302325581,79.445727482679
"OTU14",433,"gi|923095948|gb|KR184841.1|","Bouteloua barbata voucher Whitehouse 16991 (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",664,4.04941e-155,330,344,95.9302325581395,79.445727482679
"OTU14",433,"gi|923095945|gb|KR184838.1|","Bouteloua barbata var. rothrockii voucher Savage 788 (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",664,4.04941e-155,330,344,95.9302325581395,79.445727482679
"OTU14",433,"gi|923095943|gb|KR184836.1|","Bouteloua barbata voucher Peterson 24916 & Romaschenko (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",664,4.04941e-155,330,344,95.9302325581395,79.445727482679
"OTU14",433,"gi|923095940|gb|KR184833.1|","Bouteloua barbata var. rothrockii voucher Gould 10031 (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",664,4.04941e-155,330,344,95.9302325581395,79.445727482679
"OTU14",433,"gi|923095947|gb|KR184840.1|","Bouteloua barbata var. barbata voucher Soderstrom 198 (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",664,1.72186e-153,329,344,95.6395348837209,79.445727482679
"OTU14",433,"gi|923095942|gb|KR184835.1|","Bouteloua barbata voucher Peterson 24851 & Romaschenko (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",664,1.72186e-153,329,344,95.6395348837209,79.445727482679
"OTU14",433,"gi|923095941|gb|KR184834.1|","Bouteloua barbata voucher Peterson 24609 & Romaschenko (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",664,1.72186e-153,329,344,95.6395348837209,79.445727482679
"OTU14",433,"gi|295152793|gb|GU359244.1|","Bouteloua parryi voucher US:Peterson 22252 & Saarela internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence",664,2.39342e-145,322,344,93.6046511627907,79.445727482679
"OTU14",433,"gi|923095981|gb|KR184874.1|","Bouteloua elata voucher Reeder 6338 & Reeder (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",658,9.53173e-138,318,344,92.4418604651163,79.445727482679
"OTU14",433,"gi|923095982|gb|KR184875.1|","Bouteloua elata voucher Zamudio 13567 & Alcata (CIIDIR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",658,4.93756e-135,316,344,91.8604651162791,79.445727482679
"OTU14",433,"gi|923095949|gb|KR184842.1|","Bouteloua breviseta voucher Reeder 6964 & Reeder (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",655,2.24363e-120,309,352,87.7840909090909,81.2933025404157
"OTU14",433,"gi|923096015|gb|KR184908.1|","Bouteloua karwinskii voucher Rosales 3362 & Herrera Arieta (CIIDIR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",666,4.94192e-116,306,352,86.9318181818182,81.2933025404157
"OTU14",433,"gi|923096013|gb|KR184906.1|","Bouteloua karwinskii voucher Reeder 4001 & Reeder (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",666,4.94192e-116,306,352,86.9318181818182,81.2933025404157
"OTU14",433,"gi|923096012|gb|KR184905.1|","Bouteloua karwinskii voucher Herrera Arrieta 1478, De La Cerda & Rosales (CIIDIR) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",666,4.94192e-116,306,352,86.9318181818182,81.2933025404157
"OTU14",433,"gi|923096011|gb|KR184904.1|","Bouteloua karwinskii voucher Hernandez-Xolocotzi N-2057 & Mathus (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",666,4.94192e-116,306,352,86.9318181818182,81.2933025404157
"OTU14",433,"gi|923096014|gb|KR184907.1|","Bouteloua karwinskii voucher Reeder 7060 & Reeder (US) internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",666,2.10136e-114,304,352,86.3636363636364,81.2933025404157
"OTU20",439,"gi|1026285069|gb|KX166001.1|","Solidago virgaurea voucher NMW2272 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",443,0,421,444,94.8198198198198,101.138952164009
"OTU20",439,"gi|1026286441|gb|KX167373.1|","Solidago virgaurea voucher NMW5311a 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",445,0,421,446,94.3946188340807,101.594533029613
"OTU20",439,"gi|326417552|gb|HQ142624.1|","Euthamia graminifolia voucher PJL1118 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence",822,2.76737e-176,359,365,98.3561643835616,83.1435079726651
"OTU20",439,"gi|326417551|gb|HQ142623.1|","Ericameria nauseosus voucher PJL1186 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence",822,2.95734e-163,351,369,95.1219512195122,84.0546697038724
"OTU20",439,"gi|1026286551|gb|KX167483.1|","Erigeron acris voucher NMW5302 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",434,1.25749e-161,397,444,89.4144144144144,101.138952164009
"OTU20",439,"gi|1026285976|gb|KX166908.1|","Erigeron acris voucher NMW2172 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",434,1.25749e-161,397,444,89.4144144144144,101.138952164009
"OTU20",439,"gi|1026285975|gb|KX166907.1|","Erigeron acris voucher NMW2173 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",434,1.25749e-161,397,444,89.4144144144144,101.138952164009
"OTU20",439,"gi|1026286432|gb|KX167364.1|","Bellis perennis voucher NMW6137 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",441,4.38909e-161,397,444,89.4144144144144,101.138952164009
"OTU20",439,"gi|1026284797|gb|KX165729.1|","Bellis perennis voucher NBGW7210 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",441,4.38909e-161,397,444,89.4144144144144,101.138952164009
"OTU20",439,"gi|1026286779|gb|KX167711.1|","Erigeron borealis voucher NMW7243 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",434,1.53194e-160,396,444,89.1891891891892,101.138952164009
"OTU20",439,"gi|1026286778|gb|KX167710.1|","Erigeron borealis voucher NMW7242 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",434,1.53194e-160,396,444,89.1891891891892,101.138952164009
"OTU20",439,"gi|326417548|gb|HQ142620.1|","Solidago houghtonii voucher PJL1117 clone type 6 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence",815,1.86629e-159,349,369,94.579945799458,84.0546697038724
"OTU20",439,"gi|326417542|gb|HQ142614.1|","Solidago houghtonii voucher PJL1183 clone type 4 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence >gi|326417547|gb|HQ142619.1| Solidago houghtonii voucher PJL1117 clone type 4 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence",817,1.86629e-159,349,369,94.579945799458,84.0546697038724
"OTU20",439,"gi|326417537|gb|HQ142609.1|","Solidago houghtonii voucher PJL1211 clone type 2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence >gi|326417540|gb|HQ142612.1| Solidago houghtonii voucher PJL1183 clone type 2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence >gi|326417543|gb|HQ142615.1| Solidago houghtonii voucher PJL1183 clone type 5 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence >gi|326417545|gb|HQ142617.1| Solidago houghtonii voucher PJL1117 clone type 2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence >gi|326417549|gb|HQ142621.1| Solidago houghtonii voucher PJL1117 clone type 5 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence",820,1.86629e-159,349,369,94.579945799458,84.0546697038724
"OTU20",439,"gi|326417530|gb|HQ142602.1|","Solidago riddellii voucher PJL1164 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence >gi|326417536|gb|HQ142608.1| Solidago houghtonii voucher PJL1211 clone type 1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence",820,1.86629e-159,349,369,94.579945799458,84.0546697038724
"OTU20",439,"gi|326417531|gb|HQ142603.1|","Solidago rigida voucher PJL1112 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence",818,1.86629e-159,349,369,94.579945799458,84.0546697038724
"OTU20",439,"gi|326417527|gb|HQ142599.1|","Solidago ohioensis voucher PJL1153 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence",811,1.86629e-159,349,369,94.579945799458,84.0546697038724
"OTU20",439,"gi|326417526|gb|HQ142598.1|","Solidago nitida voucher PJL1199 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence",820,1.86629e-159,349,369,94.579945799458,84.0546697038724
"OTU20",439,"gi|326417532|gb|HQ142604.1|","Solidago houghtonii voucher PJL1102 clone type 1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence",819,6.51398e-159,348,368,94.5652173913043,83.8268792710706
"OTU20",439,"gi|326417528|gb|HQ142600.1|","Solidago ptarmicoides voucher PJL1127 clone type 1 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 26S large subunit ribosomal RNA gene, partial sequence",816,6.51398e-159,348,368,94.5652173913043,83.8268792710706
"OTU24",448,"gi|1026286782|gb|KX167714.1|","Polemonium caeruleum voucher NMW7532 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",449,0,424,449,94.4320712694877,100.223214285714
"OTU24",448,"gi|1026285560|gb|KX166492.1|","Polemonium caeruleum voucher NMW7534 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",449,0,424,449,94.4320712694877,100.223214285714
"OTU24",448,"gi|747257685|gb|KJ159376.1|","Eriastrum sparsiflorum voucher KANU:354712 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",696,1.7855e-172,347,351,98.8603988603989,78.3482142857143
"OTU24",448,"gi|747257677|gb|KJ159368.1|","Eriastrum diffusum voucher KANU:357553 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence",689,2.17518e-171,342,344,99.4186046511628,76.7857142857143
